timestamp,rank,txn_id,direction,counterparty,channel,amount,pct_of_minute,pct_of_excess
2026-09-01 15:41:00,2,TXN01007004,DR,BOFAGB22,SWIFT,112670.12,27.853101214680187,
2026-09-01 15:41:00,3,TXN01007006,CR,CITIGB2L,CHAPS,41672.77,10.301896196667652,
2026-09-01 15:41:00,4,TXN01007005,DR,RBOSGB2L,SWIFT,32713.21,8.087009663139508,
2026-09-01 15:42:00,1,TXN01007007,CR,NTSBGB2L,INTERNAL,841139.94,62.26619012110558,196.85397934224375
2026-09-01 15:42:00,2,TXN01007008,CR,CHASGB2L,INTERNAL,418512.53,30.980791092912437,97.94548209788988
2026-09-01 15:42:00,3,TXN01007009,CR,SANTGB2L,INTERNAL,91225.01,6.753018785981983,21.349605909851313
2026-09-01 15:43:00,1,TXN01007011,DR,NWBKGB2L,SWIFT,690421.58,76.45026514258127,
2026-09-01 15:43:00,2,TXN01007010,CR,CHASGB2L,FPS,150878.14,16.706711002891158,
2026-09-01 15:43:00,3,TXN01007012,CR,BOFAGB22,SWIFT,61799.28,6.843023854527576,
2026-09-01 15:44:00,1,TXN01007013,CR,BARCGB22,CHAPS,379196.55,45.44903588557641,
2026-09-01 15:44:00,2,TXN01007015,DR,MIDLGB22,CHAPS,205930.19,24.681998280927314,
2026-09-01 15:44:00,3,TXN01007014,DR,BOFAGB22,CHAPS,127907.8,15.330535555360749,
2026-09-01 15:44:00,4,TXN01007016,DR,COBAGB2X,CHAPS,67084.43,8.040481028726232,
2026-09-01 15:44:00,5,TXN01007017,CR,HSBCGB2L,SWIFT,54214.57,6.497949249409294,
2026-09-01 15:45:00,1,TXN01007018,DR,BOFAGB22,CHAPS,577991.14,72.89801653312,
2026-09-01 15:45:00,2,TXN01007019,DR,COBAGB2X,FPS,177862.94,22.432619885400545,
2026-09-01 15:45:00,3,TXN01007020,DR,RBOSGB2L,CHAPS,37022.28,4.669363581479463,
2026-09-01 15:46:00,1,TXN01007022,CR,HSBCGB2L,FPS,1481814.76,47.82311404854174,70.55409284911903
2026-09-01 15:46:00,2,TXN01007027,CR,COBAGB2X,BACS,968113.81,31.244267770418393,46.09509466571543
2026-09-01 15:46:00,3,TXN01007026,CR,MIDLGB22,CHAPS,357640.47,11.54225308511846,17.0284435059768
2026-09-01 15:46:00,4,TXN01007023,DR,MIDLGB22,FPS,78494.93,2.533293695645399,3.737402763760498
2026-09-01 15:46:00,5,TXN01007025,CR,CHASGB2L,INTERNAL,73787.46,2.3813679079105756,3.513264575621218
2026-09-01 15:47:00,1,TXN01007034,DR,SANTGB2L,CHAPS,244978.26,31.881092285368958,
2026-09-01 15:47:00,2,TXN01007032,DR,BNPAGB22,INTERNAL,203516.14,26.48527604409497,
2026-09-01 15:47:00,3,TXN01007033,CR,TSBSGB2A,FPS,105786.04,13.766831814968937,
2026-09-01 15:47:00,4,TXN01007031,CR,COBAGB2X,SWIFT,97010.45,12.624790089925412,
2026-09-01 15:47:00,5,TXN01007030,CR,DEUTGB2L,FPS,74258.17,9.663843521105164,
2026-09-01 15:48:00,1,TXN01007036,DR,DEUTGB2L,FPS,721645.73,85.21340880744508,
2026-09-01 15:48:00,2,TXN01007035,CR,BARCGB22,CHAPS,125223.02,14.786591192554926,
2026-09-01 15:49:00,1,TXN01007037,DR,MIDLGB22,FPS,1466971.56,71.43670357214157,137.37309243222566
2026-09-01 15:49:00,2,TXN01007040,DR,BNPAGB22,SWIFT,255056.2,12.420400402061547,23.884484125931
2026-09-01 15:49:00,3,TXN01007038,CR,HSBCGB2L,CHAPS,174156.27,8.480839148115354,16.308690658162213
2026-09-01 15:49:00,4,TXN01007041,DR,BARCGB22,FPS,94034.09,4.579151768290642,8.80572881545858
2026-09-01 15:49:00,5,TXN01007039,DR,CITIGB2L,CHAPS,63308.27,3.0829051093908753,5.9284399667804735
2026-09-01 15:50:00,1,TXN01007042,DR,CHASGB2L,FPS,743110.31,39.10242792820304,81.23488347510995
2026-09-01 15:50:00,2,TXN01007044,CR,MIDLGB22,CHAPS,656809.71,34.56129460486013,71.80072667430863
2026-09-01 15:50:00,3,TXN01007047,DR,COBAGB2X,FPS,161217.04,8.483232707938377,17.623826883255244
2026-09-01 15:50:00,4,TXN01007045,DR,DEUTGB2L,CHAPS,141941.7,7.468965266080912,15.516696921832528
2026-09-01 15:50:00,5,TXN01007043,CR,DEUTGB2L,CHAPS,134251.27,7.0642952180877785,14.675999145854298
2026-09-01 15:51:00,1,TXN01007049,DR,BARCGB22,CHAPS,1217277.06,56.89349946124491,106.6577819324407
2026-09-01 15:51:00,2,TXN01007055,CR,HSBCGB2L,CHAPS,295430.49,13.807928347594357,25.885611266357145
2026-09-01 15:51:00,3,TXN01007048,DR,DEUTGB2L,CHAPS,189786.85,8.870320819342778,16.629118485930256
2026-09-01 15:51:00,4,TXN01007050,CR,CHASGB2L,CHAPS,165247.39,7.723387388847308,14.478971687452143
2026-09-01 15:51:00,5,TXN01007054,DR,COBAGB2X,FPS,139942.49,6.540678569446031,12.2617570575944
2026-09-01 16:05:00,1,TXN01007116,CR,CHASGB2L,BACS,317318.05,53.90856119490049,
2026-09-01 16:05:00,2,TXN01007115,DR,LOYDGB2L,BACS,271304.69,46.091438805099514,
2026-09-01 16:06:00,1,TXN01007118,DR,DEUTGB2L,SWIFT,538112.27,56.196535596518785,
2026-09-01 16:06:00,2,TXN01007117,CR,NWBKGB2L,FPS,214118.64,22.360994992064,
2026-09-01 16:06:00,3,TXN01007120,DR,LOYDGB2L,CHAPS,166038.94,17.33990046745867,
2026-09-01 16:06:00,4,TXN01007119,DR,MIDLGB22,CHAPS,39284.32,4.102568943958544,
2026-09-01 16:07:00,1,TXN01007125,DR,BNPAGB22,FPS,645919.93,58.187338802330004,1102.1268944323629
2026-09-01 16:07:00,2,TXN01007124,CR,BARCGB22,INTERNAL,261448.49,23.552442277152814,446.10701567565917
2026-09-01 16:07:00,3,TXN01007122,CR,HSBCGB2L,SWIFT,128456.93,11.571971323778767,219.18481030491722
2026-09-01 16:07:00,4,TXN01007123,DR,HSBCGB2L,BACS,49631.03,4.470983822590215,84.68494378456387
2026-09-01 16:07:00,5,TXN01007121,DR,CITIGB2L,FPS,24613.17,2.2172637741482055,41.99721258676102
2026-09-01 16:08:00,1,TXN01007131,CR,TSBSGB2A,CHAPS,320140.06,33.95378182048851,
2026-09-01 16:08:00,2,TXN01007126,DR,DEUTGB2L,CHAPS,170032.15,18.033464863999136,
2026-09-01 16:08:00,3,TXN01007130,CR,NTSBGB2L,CHAPS,137175.19,14.548683699391,
2026-09-01 16:08:00,4,TXN01007129,DR,HSBCGB2L,FPS,136863.24,14.51559854835148,
2026-09-01 16:08:00,5,TXN01007128,CR,RBOSGB2L,CHAPS,115091.24,12.206478790593966,
2026-09-01 16:09:00,1,TXN01007133,DR,BNPAGB22,FPS,1377864.87,95.98281577488365,365.7028567475918
2026-09-01 16:09:00,2,TXN01007132,DR,MIDLGB22,CHAPS,47216.79,3.289147255820063,12.531936451396081
2026-09-01 16:09:00,3,TXN01007134,CR,COBAGB2X,CHAPS,10451.21,0.7280369692962864,2.7738840264277864
2026-09-01 16:10:00,1,TXN01007135,DR,NTSBGB2L,BACS,72430.39,100.0,
2026-09-01 16:11:00,1,TXN01007137,DR,CHASGB2L,FPS,84702.58,35.44072589433537,
2026-09-01 16:11:00,2,TXN01007140,DR,MIDLGB22,FPS,41130.66,17.20963454611541,
2026-09-01 16:11:00,3,TXN01007138,DR,LOYDGB2L,CHAPS,35981.8,15.055280618191285,
2026-09-01 16:11:00,4,TXN01007136,CR,BOFAGB22,CHAPS,33344.73,13.951894215626274,
2026-09-01 16:11:00,5,TXN01007141,DR,BNPAGB22,CHAPS,27223.65,11.390750051454432,
2026-09-01 16:12:00,1,TXN01007144,CR,BNPAGB22,SWIFT,119451.29,28.67898483588343,
2026-09-01 16:12:00,2,TXN01007143,CR,BARCGB22,BACS,114541.82,27.5002732817242,
2026-09-01 16:12:00,3,TXN01007145,DR,NWBKGB2L,CHAPS,72689.7,17.45202420187271,
2026-09-01 16:12:00,4,TXN01007147,DR,CITIGB2L,BACS,50897.78,12.220015880951397,
2026-09-01 16:12:00,5,TXN01007146,DR,BOFAGB22,CHAPS,46087.89,11.065212426151811,
2026-09-01 16:13:00,1,TXN01007148,DR,MIDLGB22,CHAPS,1046232.97,27.5338002275154,38.03204330492415
2026-09-01 16:13:00,2,TXN01007156,CR,BNPAGB22,BACS,987427.73,25.986217827688048,35.8943899348182
2026-09-01 16:13:00,3,TXN01007154,DR,BNPAGB22,CHAPS,917753.89,24.152605576256253,33.3616476335501
2026-09-01 16:13:00,4,TXN01007152,CR,NTSBGB2L,CHAPS,262912.94,6.919101743838891,9.557255990035303
2026-09-01 16:13:00,5,TXN01007157,DR,DEUTGB2L,BACS,213682.28,5.623494363478154,7.767652099947613
2026-09-01 16:15:00,1,TXN01007160,DR,CITIGB2L,CHAPS,67700.61,40.30600015788855,
2026-09-01 16:15:00,2,TXN01007158,CR,LOYDGB2L,CHAPS,54312.32,32.335194298770624,
2026-09-01 16:15:00,3,TXN01007159,CR,CHASGB2L,FPS,45953.65,27.35880554334082,
2026-09-01 16:16:00,1,TXN01007165,DR,DEUTGB2L,SWIFT,346789.46,30.031663497557282,4021.866963523604
2026-09-01 16:16:00,2,TXN01007163,DR,TSBSGB2A,INTERNAL,309968.42,26.842993683572463,3594.8374790099137
2026-09-01 16:16:00,3,TXN01007161,DR,MIDLGB22,BACS,250065.44,21.655448082097422,2900.116779370959
2026-09-01 16:16:00,4,TXN01007164,CR,CHASGB2L,BACS,119170.32,10.320045335680677,1382.0696079994366
2026-09-01 16:16:00,5,TXN01007166,CR,LOYDGB2L,CHAPS,79146.16,6.853988135175239,917.8921591035476
2026-09-01 16:17:00,1,TXN01007167,DR,HSBCGB2L,CHAPS,328182.47,100.0,
2026-09-01 16:18:00,1,TXN01007168,CR,DEUTGB2L,BACS,336228.52,54.417401318844846,
2026-09-01 16:18:00,2,TXN01007170,CR,BARCGB22,FPS,210822.17,34.12082541897318,
2026-09-01 16:18:00,3,TXN01007169,DR,RBOSGB2L,FPS,70818.8,11.461773262181952,
2026-09-01 16:20:00,1,TXN01007173,DR,HSBCGB2L,CHAPS,409410.31,45.789062972792465,
2026-09-01 16:20:00,2,TXN01007174,DR,SANTGB2L,CHAPS,281496.69,31.483011908133527,
2026-09-01 16:20:00,3,TXN01007172,CR,HSBCGB2L,FPS,88032.45,9.845681210859599,
2026-09-01 16:20:00,4,TXN01007175,CR,NWBKGB2L,FPS,84745.72,9.478088399275137,
2026-09-01 16:20:00,5,TXN01007171,CR,BARCGB22,CHAPS,30437.32,3.404155508939273,
2026-09-01 16:21:00,1,TXN01007176,CR,BARCGB22,CHAPS,643603.4,81.79366614596978,
2026-09-01 16:21:00,2,TXN01007178,DR,HSBCGB2L,CHAPS,72294.15,9.187651229634058,
2026-09-01 16:21:00,3,TXN01007177,DR,DEUTGB2L,FPS,70964.6,9.018682624396154,
2026-09-01 16:22:00,1,TXN01007180,DR,SANTGB2L,FPS,1192970.01,45.491639284498355,80.6234015167289
2026-09-01 16:22:00,2,TXN01007185,DR,BNPAGB22,BACS,627991.26,23.947250672074833,42.44095918553434
2026-09-01 16:22:00,3,TXN01007182,DR,TSBSGB2A,BACS,295866.3,11.282297864335396,19.995261658060432
2026-09-01 16:22:00,4,TXN01007179,CR,NWBKGB2L,CHAPS,195263.97,7.446019609913839,13.196346365036039
2026-09-01 16:22:00,5,TXN01007181,CR,BNPAGB22,CHAPS,178179.58,6.794538934992522,12.041747655016172
2026-09-01 16:23:00,1,TXN01007191,DR,TSBSGB2A,CHAPS,950464.38,35.46267893168394,61.95750032242776
2026-09-01 16:23:00,2,TXN01007192,DR,BARCGB22,CHAPS,692766.05,25.847722989809363,45.159033488705816
2026-09-01 16:23:00,3,TXN01007186,CR,LOYDGB2L,SWIFT,565365.29,21.094286309170663,36.85421660669121
2026-09-01 16:23:00,4,TXN01007188,CR,SANTGB2L,CHAPS,289003.0,10.782961271303458,18.839110483743315
2026-09-01 16:23:00,5,TXN01007189,DR,NTSBGB2L,INTERNAL,86686.91,3.234366401936895,5.6508211851929335
2026-09-01 16:24:00,1,TXN01007193,DR,SANTGB2L,CHAPS,310054.84,78.40942992391457,
2026-09-01 16:24:00,2,TXN01007194,DR,TSBSGB2A,FPS,85375.71,21.59057007608542,
2026-09-01 16:25:00,1,TXN01007198,DR,CHASGB2L,CHAPS,536536.45,35.900075939728204,152.5050968438427
2026-09-01 16:25:00,2,TXN01007200,CR,CITIGB2L,FPS,376825.0,25.213657182076037,107.10872135188771
2026-09-01 16:25:00,3,TXN01007197,DR,LOYDGB2L,CHAPS,334748.33,22.39827409246324,95.14885053003319
2026-09-01 16:25:00,4,TXN01007196,CR,LOYDGB2L,SWIFT,92064.57,6.160112801951151,26.168429309391257
2026-09-01 16:25:00,5,TXN01007195,DR,COBAGB2X,SWIFT,89458.73,5.985753997648514,25.42774546291716
2026-09-01 16:26:00,1,TXN01007206,DR,RBOSGB2L,FPS,186222.99,37.18317214328274,
2026-09-01 16:26:00,2,TXN01007205,DR,RBOSGB2L,CHAPS,99512.0,19.86957585807398,
2026-09-01 16:26:00,3,TXN01007207,DR,DEUTGB2L,FPS,89039.91,17.778612088402202,
2026-09-01 16:26:00,4,TXN01007204,CR,RBOSGB2L,SWIFT,79554.68,15.884694801881187,
2026-09-01 16:26:00,5,TXN01007203,CR,SANTGB2L,FPS,46496.41,9.283945108359891,
2026-09-01 16:27:00,1,TXN01007209,DR,COBAGB2X,FPS,890627.15,65.15302142754345,403.2650861825462
2026-09-01 16:27:00,2,TXN01007210,DR,TSBSGB2A,INTERNAL,169524.79,12.401432266431362,76.75875258173754
2026-09-01 16:27:00,3,TXN01007211,DR,BARCGB22,BACS,146028.11,10.682553950723007,66.11974310936326
2026-09-01 16:27:00,4,TXN01007208,CR,BOFAGB22,CHAPS,91534.96,6.696156983592217,41.44591093266798
2026-09-01 16:27:00,5,TXN01007212,DR,CHASGB2L,CHAPS,69262.5,5.0668353717099555,31.36121331100069
2026-09-01 16:28:00,1,TXN01007214,CR,TSBSGB2A,CHAPS,631026.39,67.52986088906053,
2026-09-01 16:28:00,2,TXN01007215,DR,SANTGB2L,SWIFT,229633.55,24.574442420642864,
2026-09-01 16:28:00,3,TXN01007213,CR,NTSBGB2L,CHAPS,73780.59,7.895696690296599,
2026-09-01 16:29:00,1,TXN01007218,DR,SANTGB2L,INTERNAL,257409.07,28.32355401908073,
2026-09-01 16:29:00,2,TXN01007220,CR,LOYDGB2L,CHAPS,231698.36,25.494521290925817,
2026-09-01 16:29:00,3,TXN01007221,DR,HSBCGB2L,FPS,140869.83,15.500363835911916,
2026-09-01 16:29:00,4,TXN01007217,CR,HSBCGB2L,CHAPS,115659.94,12.72643795509473,
2026-09-01 16:29:00,5,TXN01007222,DR,CHASGB2L,FPS,57823.57,6.362514764810331,
2026-09-01 16:30:00,1,TXN01007225,CR,LOYDGB2L,BACS,343379.33,43.87271404321707,
2026-09-01 16:30:00,2,TXN01007226,CR,BOFAGB22,SWIFT,202856.78,25.918500978692563,
2026-09-01 16:30:00,3,TXN01007227,CR,CITIGB2L,CHAPS,123903.34,15.83081836876873,
2026-09-01 16:30:00,4,TXN01007224,DR,DEUTGB2L,FPS,112532.28,14.377966609321637,
2026-09-01 16:31:00,1,TXN01007230,CR,DEUTGB2L,SWIFT,146719.57,42.465857026719064,
2026-09-01 16:31:00,2,TXN01007228,DR,CITIGB2L,BACS,75679.76,21.90441171533158,
2026-09-01 16:31:00,3,TXN01007229,DR,NTSBGB2L,CHAPS,69018.69,19.976461365797658,
2026-09-01 16:31:00,4,TXN01007231,CR,DEUTGB2L,SWIFT,54082.06,15.65326989215169,
2026-09-01 16:32:00,1,TXN01007233,CR,LOYDGB2L,BACS,71982.31,65.74460638438372,
2026-09-01 16:32:00,2,TXN01007232,DR,CITIGB2L,BACS,33816.54,30.886131767399064,
2026-09-01 16:32:00,3,TXN01007234,DR,BARCGB22,SWIFT,3688.93,3.3692618482172167,
2026-09-01 16:33:00,1,TXN01007236,DR,NTSBGB2L,SWIFT,639448.91,70.51201636194735,
2026-09-01 16:33:00,2,TXN01007237,CR,DEUTGB2L,CHAPS,139036.69,15.331572557049164,
2026-09-01 16:33:00,3,TXN01007235,CR,CHASGB2L,CHAPS,128379.56,14.156411081003487,
2026-09-01 16:34:00,1,TXN01007240,CR,LOYDGB2L,FPS,239991.77,47.36177947780821,
2026-09-01 16:34:00,2,TXN01007238,DR,LOYDGB2L,SWIFT,168723.97,33.29725623407973,
2026-09-01 16:34:00,3,TXN01007241,DR,NWBKGB2L,CHAPS,71809.86,14.171497437817477,
2026-09-01 16:34:00,4,TXN01007239,DR,CITIGB2L,CHAPS,26194.74,5.169466850294583,
2026-09-01 16:35:00,1,TXN01007242,CR,NWBKGB2L,BACS,866597.95,35.514553202463354,110.36169443393065
2026-09-01 16:35:00,2,TXN01007248,CR,SANTGB2L,CHAPS,766903.64,31.42892286318333,97.66557280449274
2026-09-01 16:35:00,3,TXN01007245,CR,NTSBGB2L,CHAPS,262030.91,10.738440696617026,33.369771093578954
2026-09-01 16:35:00,4,TXN01007244,DR,HSBCGB2L,FPS,259007.87,10.614551741060215,32.98478539549192
2026-09-01 16:35:00,5,TXN01007247,DR,RBOSGB2L,FPS,137001.82,5.614551044373354,17.447252207015225
2026-09-01 16:36:00,1,TXN01007255,CR,MIDLGB22,CHAPS,1066048.55,61.49671184096294,1355.9738721575509
2026-09-01 16:36:00,2,TXN01007254,DR,NTSBGB2L,FPS,194717.72,11.232602414936267,247.67365498137002
2026-09-01 16:36:00,3,TXN01007250,DR,CHASGB2L,FPS,157725.92,9.098671399244223,200.62146933365477
2026-09-01 16:36:00,4,TXN01007251,CR,COBAGB2X,BACS,146813.75,8.469185458805955,186.74159734420223
2026-09-01 16:36:00,5,TXN01007253,CR,BNPAGB22,FPS,89566.64,5.166794561695398,113.92541517639266
2026-09-01 16:37:00,1,TXN01007258,CR,DEUTGB2L,BACS,338198.88,24.686143694649697,
2026-09-01 16:37:00,2,TXN01007264,DR,TSBSGB2A,CHAPS,247594.79,18.072681269632284,
2026-09-01 16:37:00,3,TXN01007263,CR,DEUTGB2L,CHAPS,199485.71,14.561056210739723,
2026-09-01 16:37:00,4,TXN01007266,DR,MIDLGB22,BACS,161679.94,11.801500440753504,
2026-09-01 16:37:00,5,TXN01007257,DR,MIDLGB22,CHAPS,121464.37,8.86604619033658,
2026-09-01 16:38:00,1,TXN01007270,DR,CHASGB2L,SWIFT,299966.48,51.75086798060126,
2026-09-01 16:38:00,2,TXN01007269,DR,NWBKGB2L,CHAPS,97599.78,16.83812581230985,
2026-09-01 16:38:00,3,TXN01007267,CR,CHASGB2L,CHAPS,95543.58,16.4833857268786,
2026-09-01 16:38:00,4,TXN01007271,CR,NTSBGB2L,FPS,53217.54,9.18120546933233,
2026-09-01 16:38:00,5,TXN01007268,CR,COBAGB2X,INTERNAL,33308.27,5.7464150108779535,
2026-09-01 16:39:00,1,TXN01007272,CR,DEUTGB2L,CHAPS,226225.55,52.87573655973215,
2026-09-01 16:39:00,2,TXN01007275,CR,DEUTGB2L,SWIFT,53926.78,12.604315528438907,
2026-09-01 16:39:00,3,TXN01007274,DR,BARCGB22,FPS,52089.65,12.174922818791474,
2026-09-01 16:39:00,4,TXN01007273,DR,SANTGB2L,CHAPS,38326.11,8.95796825654448,
2026-09-01 16:39:00,5,TXN01007277,CR,MIDLGB22,CHAPS,37879.7,8.85362877076301,
2026-09-01 16:40:00,1,TXN01007281,CR,CITIGB2L,SWIFT,197001.45,28.760840147302886,
2026-09-01 16:40:00,2,TXN01007278,DR,RBOSGB2L,FPS,194270.32,28.362114181826474,
2026-09-01 16:40:00,3,TXN01007279,DR,BARCGB22,SWIFT,131503.88,19.198650930894676,
2026-09-01 16:40:00,4,TXN01007282,CR,HSBCGB2L,FPS,94876.27,13.85127487763338,
2026-09-01 16:40:00,5,TXN01007280,DR,BNPAGB22,CHAPS,67312.25,9.82711986234258,
2026-09-01 17:34:00,1,TXN01008157,CR,CHASGB2L,CHAPS,588517.42,8.435842037451529,12.08682876497344
2026-09-01 17:34:00,2,TXN01008142,DR,BARCGB22,CHAPS,543438.0,7.789671077448452,11.160998514503845
2026-09-01 17:34:00,3,TXN01008156,DR,MIDLGB22,SWIFT,539208.94,7.729051491834648,11.07414310067973
2026-09-01 17:34:00,4,TXN01008138,DR,MIDLGB22,BACS,538571.07,7.719908227119681,11.061042680535305
2026-09-01 17:34:00,5,TXN01008134,CR,NTSBGB2L,BACS,473452.09,6.78648907884712,9.723644782254352
2026-09-01 17:35:00,1,TXN01008170,DR,RBOSGB2L,SWIFT,580486.3,13.356412009307034,26.077016206794177
2026-09-01 17:35:00,2,TXN01008183,CR,DEUTGB2L,FPS,474686.09,10.922054479368416,21.32418432970728
2026-09-01 17:35:00,3,TXN01008168,CR,COBAGB2X,FPS,433368.67,9.971381768088955,19.468093960368808
2026-09-01 17:35:00,4,TXN01008172,CR,SANTGB2L,CHAPS,375590.89,8.641972556083264,16.8725596549897
2026-09-01 17:35:00,5,TXN01008167,CR,CHASGB2L,CHAPS,347842.3,8.003505118148317,15.62601786555266
2026-09-01 17:36:00,1,TXN01008191,CR,MIDLGB22,FPS,1174842.03,18.79865114038758,28.581558988099015
2026-09-01 17:36:00,2,TXN01008220,DR,RBOSGB2L,INTERNAL,605295.58,9.685336542852967,14.725631943049914
2026-09-01 17:36:00,3,TXN01008192,CR,LOYDGB2L,CHAPS,534878.49,8.558592456900174,13.012524852724523
2026-09-01 17:36:00,4,TXN01008199,DR,HSBCGB2L,CHAPS,487177.14,7.795323000515874,11.85204632537991
2026-09-01 17:36:00,5,TXN01008193,DR,SANTGB2L,CHAPS,389008.47,6.224525792787587,9.46379874762835
2026-09-01 17:37:00,1,TXN01008244,DR,HSBCGB2L,FPS,1815992.43,19.34939083463227,25.061477188191073
2026-09-01 17:37:00,2,TXN01008236,DR,COBAGB2X,FPS,809820.24,8.628630863596555,11.175867881396082
2026-09-01 17:37:00,3,TXN01008223,DR,DEUTGB2L,CHAPS,777850.92,8.287997908756855,10.734677504902066
2026-09-01 17:37:00,4,TXN01008242,DR,NWBKGB2L,BACS,750285.04,7.994283586489239,10.354256495772413
2026-09-01 17:37:00,5,TXN01008221,DR,LOYDGB2L,BACS,683957.27,7.287561507851721,9.438904720435671
2026-09-01 17:38:00,1,TXN01008254,DR,RBOSGB2L,SWIFT,2387731.36,19.50820461277168,23.66593442557969
2026-09-01 17:38:00,2,TXN01008249,DR,NTSBGB2L,FPS,1733372.37,14.161971246248145,17.180273095517602
2026-09-01 17:38:00,3,TXN01008273,DR,CITIGB2L,FPS,1084963.25,8.864349412547714,10.753583740117154
2026-09-01 17:38:00,4,TXN01008265,DR,HSBCGB2L,SWIFT,1064449.08,8.696744868533523,10.550258102171354
2026-09-01 17:38:00,5,TXN01008251,DR,RBOSGB2L,CHAPS,815977.54,6.6666866618303695,8.087539192175214
2026-09-01 17:39:00,1,TXN01008294,DR,RBOSGB2L,SWIFT,2174885.4,29.130613083001773,41.089305467331876
2026-09-01 17:39:00,2,TXN01008286,CR,CHASGB2L,BACS,761645.58,10.201550250582617,14.389488243593505
2026-09-01 17:39:00,3,TXN01008296,CR,BOFAGB22,CHAPS,665554.24,8.914494092972118,12.574070096952195
2026-09-01 17:39:00,4,TXN01008293,CR,DEUTGB2L,BACS,524425.44,7.024202095210607,9.907775875915082
2026-09-01 17:39:00,5,TXN01008300,DR,BARCGB22,BACS,313326.96,4.196729832400905,5.9195703693585315
2026-09-01 17:40:00,1,TXN01008319,DR,NTSBGB2L,CHAPS,1463447.0,19.269501820635565,27.19469221474862
2026-09-01 17:40:00,2,TXN01008313,CR,LOYDGB2L,CHAPS,1459091.48,19.21215181030392,27.11375520381814
2026-09-01 17:40:00,3,TXN01008306,DR,NTSBGB2L,CHAPS,1025012.51,13.496546460253926,19.04742688031541
2026-09-01 17:40:00,4,TXN01008317,DR,BARCGB22,FPS,897550.97,11.818234654571171,16.678856409695108
2026-09-01 17:40:00,5,TXN01008310,DR,TSBSGB2A,CHAPS,644403.11,8.48498572300071,11.974703722565149
2026-09-01 17:41:00,1,TXN01008333,DR,SANTGB2L,CHAPS,1579280.35,16.067180491854124,20.736421915150608
2026-09-01 17:41:00,2,TXN01008351,CR,BNPAGB22,CHAPS,900285.23,9.15926376501829,11.821013522556909
2026-09-01 17:41:00,3,TXN01008354,DR,NWBKGB2L,CHAPS,688139.43,7.000948517704039,9.035475909601008
2026-09-01 17:41:00,4,TXN01008334,DR,TSBSGB2A,CHAPS,641793.83,6.529440643751656,8.426944361981356
2026-09-01 17:41:00,5,TXN01008339,CR,LOYDGB2L,CHAPS,613836.42,6.245009350375046,8.059855232166724
2026-09-01 17:42:00,1,TXN01008366,CR,MIDLGB22,FPS,849987.54,15.257443926568293,25.488863669025495
2026-09-01 17:42:00,2,TXN01008367,DR,HSBCGB2L,CHAPS,671533.86,12.054165186635514,20.13751284715827
2026-09-01 17:42:00,3,TXN01008357,DR,MIDLGB22,CHAPS,624628.14,11.212198264702385,18.730935166763704
2026-09-01 17:42:00,4,TXN01008362,DR,SANTGB2L,CHAPS,487694.23,8.754207582308677,14.624651722118612
2026-09-01 17:42:00,5,TXN01008361,DR,SANTGB2L,CHAPS,414258.89,7.436028750794891,12.422521359421138
2026-09-01 17:43:00,1,TXN01008382,CR,LOYDGB2L,CHAPS,1112884.01,24.887807911434574,50.033935437329916
2026-09-01 17:43:00,2,TXN01008381,DR,BOFAGB22,CHAPS,846319.1,18.926525139469106,38.04949557032378
2026-09-01 17:43:00,3,TXN01008387,DR,NTSBGB2L,CHAPS,593835.44,13.280146204744401,26.69813187931274
2026-09-01 17:43:00,4,TXN01008395,CR,RBOSGB2L,FPS,293097.86,6.5546482592849395,13.177329597951148
2026-09-01 17:43:00,5,TXN01008392,DR,TSBSGB2A,CHAPS,241864.57,5.408900572434068,10.873942092094182
2026-09-01 17:44:00,1,TXN01008402,DR,CITIGB2L,FPS,2165194.61,20.1195887469626,25.491790690381883
2026-09-01 17:44:00,2,TXN01008406,DR,HSBCGB2L,FPS,1783827.51,16.575819896724347,21.001787692730815
2026-09-01 17:44:00,3,TXN01008418,CR,NTSBGB2L,CHAPS,924640.12,8.592012407301414,10.886195769242926
2026-09-01 17:44:00,4,TXN01008403,CR,HSBCGB2L,CHAPS,804847.84,7.47886932190412,9.475828445225055
2026-09-01 17:44:00,5,TXN01008419,CR,BOFAGB22,BACS,754510.58,7.011121542941687,8.883185691580229
2026-09-01 17:45:00,1,TXN01008427,DR,LOYDGB2L,SWIFT,1300088.61,25.08112627054038,33.67992278865889
2026-09-01 17:45:00,2,TXN01008439,CR,COBAGB2X,CHAPS,584258.32,11.271429182456867,15.13571840786418
2026-09-01 17:45:00,3,TXN01008442,DR,BOFAGB22,CHAPS,473193.0,9.128772679068247,12.258474985127256
2026-09-01 17:45:00,4,TXN01008422,DR,TSBSGB2A,CHAPS,384589.82,7.419452615452415,9.963132776699135
2026-09-01 17:45:00,5,TXN01008444,DR,NWBKGB2L,SWIFT,274491.57,5.295452690235377,7.110942140888194
2026-09-01 17:46:00,1,TXN01008445,DR,BARCGB22,CHAPS,2969290.84,32.63811737807461,38.19410399962104
2026-09-01 17:46:00,2,TXN01008462,CR,NTSBGB2L,CHAPS,1762033.85,19.368081713558485,22.665110204479888
2026-09-01 17:46:00,3,TXN01008465,DR,HSBCGB2L,FPS,487727.7,5.361049078351099,6.273660446578541
2026-09-01 17:46:00,4,TXN01008456,CR,CHASGB2L,CHAPS,477549.89,5.249175713520411,6.142742879194545
