Effective Timestamp,UBR L6 Name,Credit Amount,Debit Amount,Net Amount
2026-05-14 12:00:00,FIC Trading,2806998.8,2169478.82,637519.98
2026-05-14 13:00:00,FIC Trading,7304107.14,4689080.6,2615026.54
2026-05-14 14:00:00,FIC Trading,4270763.07,9407651.9,-5136888.83
2026-05-14 15:00:00,FIC Trading,3958305.49,10434553.23,-6476247.74
2026-05-14 16:00:00,FIC Trading,8125569.29,6518141.87,1607427.42
2026-05-14 17:00:00,FIC Trading,6232579.46,7472829.76,-1240250.2999999998
2026-05-14 18:00:00,FIC Trading,7646909.87,5178441.06,2468468.8100000005
2026-05-14 19:00:00,FIC Trading,7060410.16,8572684.14,-1512273.9800000004
2026-05-14 20:00:00,FIC Trading,10601170.42,10421537.67,179632.75
2026-05-14 21:00:00,FIC Trading,9356278.75,4830043.87,4526234.88
2026-05-14 22:00:00,FIC Trading,4674434.29,3100407.19,1574027.1
2026-05-14 23:00:00,FIC Trading,1468108.62,1379618.64,88489.98000000021
2026-05-15 00:00:00,FIC Trading,149388.12,160523.33,-11135.209999999992
2026-05-15 01:00:00,FIC Trading,233316.21,161773.71,71542.5
2026-05-15 02:00:00,FIC Trading,259913.74,152306.51,107607.22999999998
2026-05-15 03:00:00,FIC Trading,226127.25,231253.39,-5126.140000000014
2026-05-15 04:00:00,FIC Trading,235149.05,217503.18,17645.869999999995
2026-05-15 05:00:00,FIC Trading,511824.1,183512.77,328311.32999999996
2026-05-15 06:00:00,FIC Trading,555288.88,782092.3,-226803.42000000004
2026-05-15 07:00:00,FIC Trading,3152913.94,2364366.08,788547.8599999999
2026-05-15 08:00:00,FIC Trading,6095317.59,8464391.83,-2369074.24
2026-05-15 09:00:00,FIC Trading,5375100.93,15055963.73,-9680862.8
2026-05-15 10:00:00,FIC Trading,3763843.11,6601695.37,-2837852.2600000002
2026-05-15 11:00:00,FIC Trading,1436995.85,2094913.19,-657917.3399999999
2026-05-15 12:00:00,FIC Trading,2108936.68,2288514.94,-179578.25999999978
2026-05-15 13:00:00,FIC Trading,3425844.65,3604040.19,-178195.54000000004
2026-05-15 14:00:00,FIC Trading,4858099.11,6116090.78,-1257991.67
2026-05-15 15:00:00,FIC Trading,4178968.85,6112107.38,-1933138.5299999998
2026-05-15 16:00:00,FIC Trading,7746712.49,5794944.38,1951768.1100000003
2026-05-15 17:00:00,FIC Trading,4032373.75,4079021.64,-46647.89000000013
2026-05-15 18:00:00,FIC Trading,3002865.06,5021003.55,-2018138.4899999998
2026-05-15 19:00:00,FIC Trading,3891627.88,6305666.24,-2414038.3600000003
2026-05-15 20:00:00,FIC Trading,5983105.63,11880232.66,-5897127.03
2026-05-15 21:00:00,FIC Trading,6168928.47,6390635.75,-221707.28000000026
2026-05-15 22:00:00,FIC Trading,2494134.77,3140176.06,-646041.29
2026-05-15 23:00:00,FIC Trading,711474.66,945093.58,-233618.91999999993
2026-05-16 00:00:00,FIC Trading,34393.15,25038.31,9354.84
2026-05-16 01:00:00,FIC Trading,50609.68,29490.15,21119.53
2026-05-16 02:00:00,FIC Trading,35598.73,28179.38,7419.350000000002
2026-05-16 03:00:00,FIC Trading,35976.27,14700.94,21275.329999999994
2026-05-16 04:00:00,FIC Trading,31895.1,25757.69,6137.41
2026-05-16 05:00:00,FIC Trading,32490.54,79712.18,-47221.63999999999
2026-05-16 06:00:00,FIC Trading,78590.08,126670.28,-48080.2
2026-05-16 07:00:00,FIC Trading,199865.6,321445.66,-121580.05999999997
2026-05-16 08:00:00,FIC Trading,1237477.9,965057.17,272420.72999999986
2026-05-16 09:00:00,FIC Trading,1279734.54,563504.44,716230.1000000001
2026-05-16 10:00:00,FIC Trading,847047.48,931632.45,-84584.96999999997
2026-05-16 11:00:00,FIC Trading,433592.11,627090.2,-193498.08999999997
2026-05-16 12:00:00,FIC Trading,300576.56,262380.12,38196.44
2026-05-16 13:00:00,FIC Trading,406274.01,289813.74,116460.27000000002
2026-05-16 14:00:00,FIC Trading,868235.34,863266.18,4969.159999999916
2026-05-16 15:00:00,FIC Trading,1023889.18,1939545.61,-915656.43
2026-05-16 16:00:00,FIC Trading,2405356.59,1119478.88,1285877.71
2026-05-16 17:00:00,FIC Trading,918613.79,396355.2,522258.59
2026-05-16 18:00:00,FIC Trading,613238.34,1301797.91,-688559.57
2026-05-16 19:00:00,FIC Trading,1319451.39,509990.45,809460.94
2026-05-16 20:00:00,FIC Trading,1505630.85,863968.18,641662.67
2026-05-16 21:00:00,FIC Trading,484190.38,526560.18,-42369.80000000005
2026-05-16 22:00:00,FIC Trading,388414.31,282537.2,105877.10999999999
2026-05-16 23:00:00,FIC Trading,160852.93,134705.61,26147.320000000007
2026-05-17 00:00:00,FIC Trading,43477.17,44977.91,-1500.7400000000052
2026-05-17 01:00:00,FIC Trading,32453.36,56554.52,-24101.159999999996
2026-05-17 02:00:00,FIC Trading,33910.69,31449.25,2461.4400000000023
2026-05-17 03:00:00,FIC Trading,29887.47,25296.82,4590.6500000000015
2026-05-17 04:00:00,FIC Trading,51602.18,43348.77,8253.410000000003
2026-05-17 05:00:00,FIC Trading,26766.79,54349.55,-27582.760000000002
2026-05-17 06:00:00,FIC Trading,93474.2,121111.2,-27637.0
2026-05-17 07:00:00,FIC Trading,187542.87,403881.21,-216338.34000000003
2026-05-17 08:00:00,FIC Trading,570793.67,806997.96,-236204.28999999992
2026-05-17 09:00:00,FIC Trading,1216290.7,10095925.83,-8879635.13
2026-05-17 10:00:00,FIC Trading,7375159.23,792051.39,6583107.840000001
2026-05-17 11:00:00,FIC Trading,350385.23,583213.54,-232828.31000000006
2026-05-17 12:00:00,FIC Trading,395543.99,597136.48,-201592.49
2026-05-17 13:00:00,FIC Trading,843900.03,573818.63,270081.4
2026-05-17 14:00:00,FIC Trading,949632.49,995556.6,-45924.109999999986
2026-05-17 15:00:00,FIC Trading,1319473.56,1355626.22,-36152.659999999916
2026-05-17 16:00:00,FIC Trading,852407.32,812264.12,40143.19999999995
2026-05-17 17:00:00,FIC Trading,800475.38,851042.22,-50566.83999999997
2026-05-17 18:00:00,FIC Trading,380723.62,663310.45,-282586.82999999996
2026-05-17 19:00:00,FIC Trading,1533670.25,682703.33,850966.92
2026-05-17 20:00:00,FIC Trading,1453996.44,1289852.22,164144.21999999997
2026-05-17 21:00:00,FIC Trading,515964.24,762114.76,-246150.52000000002
2026-05-17 22:00:00,FIC Trading,2517758.56,289134.25,2228624.31
2026-05-17 23:00:00,FIC Trading,187474.17,178467.44,9006.73000000001
2026-05-18 00:00:00,FIC Trading,207874.23,260756.31,-52882.07999999999
2026-05-18 01:00:00,FIC Trading,283137.07,335890.58,-52753.51000000001
2026-05-18 02:00:00,FIC Trading,206344.6,321081.68,-114737.07999999999
2026-05-18 03:00:00,FIC Trading,399300.94,231162.25,168138.69
2026-05-18 04:00:00,FIC Trading,239000.13,207191.61,31808.52000000002
2026-05-18 05:00:00,FIC Trading,689968.19,303499.3,386468.88999999996
2026-05-18 06:00:00,FIC Trading,893651.54,842906.04,50745.5
2026-05-18 07:00:00,FIC Trading,1486415.09,2895884.52,-1409469.43
2026-05-18 08:00:00,FIC Trading,11325310.69,31447260.11,-20121949.42
2026-05-18 09:00:00,FIC Trading,10659497.97,7209970.19,3449527.7800000003
2026-05-18 10:00:00,FIC Trading,6267031.09,7976141.94,-1709110.8500000006
2026-05-18 11:00:00,FIC Trading,3268518.1,2111349.12,1157168.98
2026-05-18 12:00:00,FIC Trading,1173587.79,4346369.0,-3172781.21
2026-05-18 13:00:00,FIC Trading,1862560.4,4692071.18,-2829510.78
2026-05-18 14:00:00,FIC Trading,6392062.17,4483244.84,1908817.33
2026-05-18 15:00:00,FIC Trading,13056302.16,8816828.97,4239473.1899999995
2026-05-18 16:00:00,FIC Trading,7647033.83,8934338.62,-1287304.789999999
2026-05-18 17:00:00,FIC Trading,7794121.53,3841276.88,3952844.6500000004
2026-05-18 18:00:00,FIC Trading,6121375.6,2245426.92,3875948.6799999997
2026-05-18 19:00:00,FIC Trading,5492890.23,3665326.07,1827564.1600000006
2026-05-18 20:00:00,FIC Trading,9842955.28,7581088.41,2261866.869999999
2026-05-18 21:00:00,FIC Trading,8916778.89,2731086.91,6185691.98
2026-05-18 22:00:00,FIC Trading,2722014.52,1629877.8,1092136.72
2026-05-18 23:00:00,FIC Trading,1000747.57,1269472.5,-268724.93000000005
2026-05-19 00:00:00,FIC Trading,245790.31,222015.39,23774.919999999984
2026-05-19 01:00:00,FIC Trading,100600.13,188126.76,-87526.63
2026-05-19 02:00:00,FIC Trading,258136.23,201844.55,56291.68000000002
2026-05-19 03:00:00,FIC Trading,301323.53,143532.89,157790.64
2026-05-19 04:00:00,FIC Trading,250669.54,289580.45,-38910.91
2026-05-19 05:00:00,FIC Trading,333648.23,228715.47,104932.75999999998
2026-05-19 06:00:00,FIC Trading,712772.89,615345.63,97427.26000000001
2026-05-19 07:00:00,FIC Trading,1184950.61,2760333.11,-1575382.4999999998
2026-05-19 08:00:00,FIC Trading,9763729.68,5115445.39,4648284.29
2026-05-19 09:00:00,FIC Trading,6380035.05,5815942.41,564092.6399999997
2026-05-19 10:00:00,FIC Trading,4419521.88,2804612.61,1614909.27
2026-05-19 11:00:00,FIC Trading,4192549.27,3040225.97,1152323.2999999998
2026-05-19 12:00:00,FIC Trading,2506223.6,1876103.68,630119.9200000002
2026-05-19 13:00:00,FIC Trading,3853788.88,2997305.92,856482.96
2026-05-19 14:00:00,FIC Trading,8490507.17,4626854.59,3863652.58
2026-05-19 15:00:00,FIC Trading,5378746.77,8300359.94,-2921613.170000001
2026-05-19 16:00:00,FIC Trading,6472139.36,8065760.55,-1593621.1899999995
2026-05-19 17:00:00,FIC Trading,6741848.96,4492007.14,2249841.8200000003
2026-05-19 18:00:00,FIC Trading,3041527.73,6722896.03,-3681368.3000000003
2026-05-19 19:00:00,FIC Trading,3845197.11,6748098.46,-2902901.35
2026-05-19 20:00:00,FIC Trading,6685576.61,6039825.78,645750.8300000001
2026-05-19 21:00:00,FIC Trading,5423526.99,6535265.63,-1111738.6399999997
2026-05-19 22:00:00,FIC Trading,3511650.53,2753319.96,758330.5699999998
2026-05-19 23:00:00,FIC Trading,665787.58,1068789.57,-403001.9900000001
2026-05-20 00:00:00,FIC Trading,95874.42,377800.49,-281926.07
2026-05-20 01:00:00,FIC Trading,323032.35,175268.46,147763.88999999998
2026-05-20 02:00:00,FIC Trading,160179.11,1985501.82,-1825322.71
2026-05-20 03:00:00,FIC Trading,189148.92,364216.17,-175067.24999999997
2026-05-20 04:00:00,FIC Trading,110988.24,272331.79,-161343.55
2026-05-20 05:00:00,FIC Trading,423041.65,266560.29,156481.36000000004
2026-05-20 06:00:00,FIC Trading,818110.94,408520.24,409590.69999999995
2026-05-20 07:00:00,FIC Trading,2657077.54,1104458.46,1552619.08
2026-05-20 08:00:00,FIC Trading,6067675.48,79368504.09,-73300828.61
2026-05-20 09:00:00,FIC Trading,3528443.84,8291332.02,-4762888.18
2026-05-20 10:00:00,FIC Trading,3886243.34,34840106.96,-30953863.62
2026-05-20 11:00:00,FIC Trading,2225341.76,3021165.58,-795823.8200000003
2026-05-20 12:00:00,FIC Trading,1369125.13,1309785.82,59339.30999999982
2026-05-20 13:00:00,FIC Trading,3185007.67,3199130.4,-14122.729999999981
2026-05-20 14:00:00,FIC Trading,7069849.75,4785726.45,2284123.3
2026-05-20 15:00:00,FIC Trading,11461054.62,5038892.21,6422162.409999999
2026-05-20 16:00:00,FIC Trading,3965961.54,3263232.15,702729.3900000001
2026-05-20 17:00:00,FIC Trading,4271937.15,2481601.04,1790336.1100000003
2026-05-20 18:00:00,FIC Trading,4945113.19,5417566.9,-472453.70999999996
2026-05-20 19:00:00,FIC Trading,3946434.11,3732883.51,213550.6000000001
2026-05-20 20:00:00,FIC Trading,6079665.06,7562005.91,-1482340.8500000006
2026-05-20 21:00:00,FIC Trading,6161496.13,7054332.84,-892836.71
2026-05-20 22:00:00,FIC Trading,2810490.51,2722576.12,87914.38999999966
2026-05-20 23:00:00,FIC Trading,1365523.62,947631.82,417891.80000000016
2026-05-21 00:00:00,FIC Trading,241885.74,251438.13,-9552.390000000014
2026-05-21 01:00:00,FIC Trading,209803.09,207435.82,2367.2699999999895
2026-05-21 02:00:00,FIC Trading,155226.89,365776.44,-210549.55
2026-05-21 03:00:00,FIC Trading,255325.77,463189.34,-207863.57000000004
2026-05-21 04:00:00,FIC Trading,246792.3,405981.9,-159189.60000000003
2026-05-21 05:00:00,FIC Trading,208921.79,142839.54,66082.25
2026-05-21 06:00:00,FIC Trading,887225.44,636979.85,250245.58999999997
2026-05-21 07:00:00,FIC Trading,3715198.04,2448393.91,1266804.13
2026-05-21 08:00:00,FIC Trading,4330719.64,6580787.34,-2250067.7
2026-05-21 09:00:00,FIC Trading,5625120.88,4066047.54,1559073.3399999999
2026-05-21 10:00:00,FIC Trading,4198801.25,3056784.63,1142016.62
2026-05-21 11:00:00,FIC Trading,1448434.69,4223690.25,-2775255.56
2026-05-21 12:00:00,FIC Trading,3588737.63,1500589.18,2088148.45
2026-05-21 13:00:00,FIC Trading,2993292.21,2134446.26,858845.9500000002
2026-05-21 14:00:00,FIC Trading,4802854.22,4520816.81,282037.41000000015
2026-05-21 15:00:00,FIC Trading,5432123.12,9473497.26,-4041374.1399999997
2026-05-21 16:00:00,FIC Trading,5812618.34,5111900.24,700718.0999999996
2026-05-21 17:00:00,FIC Trading,3359648.98,4723986.28,-1364337.3000000003
2026-05-21 18:00:00,FIC Trading,6376919.75,2690269.86,3686649.89
2026-05-21 19:00:00,FIC Trading,3522543.41,2863714.72,658828.69
2026-05-21 20:00:00,FIC Trading,3796023.59,10323855.71,-6527832.120000001
2026-05-21 21:00:00,FIC Trading,6348069.9,5801879.39,546190.5100000007
2026-05-21 22:00:00,FIC Trading,2696389.49,2408400.52,287988.9700000002
2026-05-21 23:00:00,FIC Trading,997541.08,876544.94,120996.14000000001
2026-05-22 00:00:00,FIC Trading,284631.06,400756.52,-116125.46000000002
2026-05-22 01:00:00,FIC Trading,245468.93,295206.35,-49737.419999999984
2026-05-22 02:00:00,FIC Trading,230200.38,358539.44,-128339.06
2026-05-22 03:00:00,FIC Trading,143173.21,195792.74,-52619.53
2026-05-22 04:00:00,FIC Trading,536463.2,248789.64,287673.55999999994
2026-05-22 05:00:00,FIC Trading,231435.51,349162.92,-117727.40999999997
2026-05-22 06:00:00,FIC Trading,495145.59,612269.9,-117124.31
2026-05-22 07:00:00,FIC Trading,2619231.06,2364437.92,254793.14000000013
2026-05-22 08:00:00,FIC Trading,2907274.61,4562270.83,-1654996.2200000002
2026-05-22 09:00:00,FIC Trading,6205324.14,8558305.5,-2352981.3600000003
2026-05-22 10:00:00,FIC Trading,5163810.95,3543379.43,1620431.52
2026-05-22 11:00:00,FIC Trading,2570590.52,3265857.32,-695266.7999999998
2026-05-22 12:00:00,FIC Trading,2045964.68,2034599.91,11364.770000000019
2026-05-22 13:00:00,FIC Trading,3124251.3,3345584.73,-221333.43000000017
2026-05-22 14:00:00,FIC Trading,5134832.03,7785772.04,-2650940.01
2026-05-22 15:00:00,FIC Trading,12456833.84,7272519.92,5184313.92
2026-05-22 16:00:00,FIC Trading,5952482.16,5392004.1,560478.0600000005
2026-05-22 17:00:00,FIC Trading,7041740.74,5250840.57,1790900.17
2026-05-22 18:00:00,FIC Trading,3440321.86,4653645.95,-1213324.0900000003
2026-05-22 19:00:00,FIC Trading,5422446.74,4415164.51,1007282.2300000004
2026-05-22 20:00:00,FIC Trading,6195848.71,5095490.57,1100358.1399999997
2026-05-22 21:00:00,FIC Trading,5674332.29,4734019.88,940312.4100000001
2026-05-22 22:00:00,FIC Trading,2416908.05,2231276.1,185631.94999999972
2026-05-22 23:00:00,FIC Trading,1115403.23,1794095.49,-678692.26
2026-05-23 00:00:00,FIC Trading,59978.49,40216.82,19761.67
2026-05-23 01:00:00,FIC Trading,50668.25,36184.44,14483.809999999998
2026-05-23 02:00:00,FIC Trading,50791.28,25973.59,24817.69
2026-05-23 03:00:00,FIC Trading,21960.28,46659.45,-24699.17
2026-05-23 04:00:00,FIC Trading,23650.75,29597.58,-5946.830000000002
2026-05-23 05:00:00,FIC Trading,47872.63,36204.65,11667.979999999996
2026-05-23 06:00:00,FIC Trading,142169.19,145910.37,-3741.179999999993
2026-05-23 07:00:00,FIC Trading,298149.97,419966.44,-121816.47000000003
2026-05-23 08:00:00,FIC Trading,641139.39,349503.21,291636.18
2026-05-23 09:00:00,FIC Trading,1772939.24,1056426.24,716513.0
2026-05-23 10:00:00,FIC Trading,1046224.44,881950.59,164273.84999999998
2026-05-23 11:00:00,FIC Trading,566199.01,356063.63,210135.38
2026-05-23 12:00:00,FIC Trading,228688.24,289545.41,-60857.169999999984
2026-05-23 13:00:00,FIC Trading,437953.1,286014.92,151938.18
2026-05-23 14:00:00,FIC Trading,1356165.27,370459.84,985705.4299999999
2026-05-23 15:00:00,FIC Trading,1102551.77,880996.3,221555.46999999997
2026-05-23 16:00:00,FIC Trading,806460.63,1128770.97,-322310.33999999997
2026-05-23 17:00:00,FIC Trading,466928.58,210605.06,256323.52000000002
2026-05-23 18:00:00,FIC Trading,483495.29,423092.26,60403.02999999997
2026-05-23 19:00:00,FIC Trading,1111155.85,403533.15,707622.7000000001
2026-05-23 20:00:00,FIC Trading,575186.12,864059.02,-288872.9
2026-05-23 21:00:00,FIC Trading,978313.38,1502244.29,-523930.91000000003
2026-05-23 22:00:00,FIC Trading,327731.49,376304.76,-48573.27000000002
2026-05-23 23:00:00,FIC Trading,150294.83,151975.39,-1680.5600000000268
2026-05-24 00:00:00,FIC Trading,33348.58,48291.22,-14942.64
2026-05-24 01:00:00,FIC Trading,32490.27,36269.47,-3779.2000000000007
2026-05-24 02:00:00,FIC Trading,31744.57,33391.02,-1646.449999999997
2026-05-24 03:00:00,FIC Trading,30065.75,49826.91,-19761.160000000003
2026-05-24 04:00:00,FIC Trading,29266.33,43246.44,-13980.11
2026-05-24 05:00:00,FIC Trading,70404.13,50333.36,20070.770000000004
2026-05-24 06:00:00,FIC Trading,109511.2,106059.93,3451.270000000004
2026-05-24 07:00:00,FIC Trading,342137.31,324890.83,17246.47999999998
2026-05-24 08:00:00,FIC Trading,653128.01,1157166.02,-504038.01
2026-05-24 09:00:00,FIC Trading,943662.56,992378.78,-48716.21999999997
2026-05-24 10:00:00,FIC Trading,657520.82,1298730.69,-641209.87
2026-05-24 11:00:00,FIC Trading,511077.25,277957.12,233120.13
2026-05-24 12:00:00,FIC Trading,205020.0,452147.86,-247127.86
2026-05-24 13:00:00,FIC Trading,239351.45,635650.44,-396298.98999999993
2026-05-24 14:00:00,FIC Trading,992981.9,710959.2,282022.70000000007
2026-05-24 15:00:00,FIC Trading,1096139.59,1481202.93,-385063.33999999985
2026-05-24 16:00:00,FIC Trading,813567.71,814433.01,-865.3000000000466
2026-05-24 17:00:00,FIC Trading,884338.33,658799.43,225538.8999999999
2026-05-24 18:00:00,FIC Trading,222130.05,479388.76,-257258.71000000002
2026-05-24 19:00:00,FIC Trading,1420213.14,754990.91,665222.2299999999
2026-05-24 20:00:00,FIC Trading,1411225.26,1307746.0,103479.26000000001
2026-05-24 21:00:00,FIC Trading,630077.63,907714.41,-277636.78
2026-05-24 22:00:00,FIC Trading,358631.98,273837.0,84794.97999999998
2026-05-24 23:00:00,FIC Trading,193009.51,108582.56,84426.95000000001
2026-05-25 00:00:00,FIC Trading,281813.84,263857.82,17956.02000000002
2026-05-25 01:00:00,FIC Trading,187440.72,270630.55,-83189.82999999999
2026-05-25 02:00:00,FIC Trading,132882.39,189539.67,-56657.28
2026-05-25 03:00:00,FIC Trading,490695.47,419183.8,71511.66999999998
2026-05-25 04:00:00,FIC Trading,333019.17,324926.07,8093.099999999977
2026-05-25 05:00:00,FIC Trading,312420.41,243670.59,68749.81999999998
2026-05-25 06:00:00,FIC Trading,3922025.01,576461.19,3345563.82
2026-05-25 07:00:00,FIC Trading,2962755.41,2257463.73,705291.6800000002
2026-05-25 08:00:00,FIC Trading,7071965.52,4982516.4,2089449.1199999992
2026-05-25 09:00:00,FIC Trading,3496230.37,11552323.89,-8056093.5200000005
2026-05-25 10:00:00,FIC Trading,4852266.28,7941895.0,-3089628.7199999997
2026-05-25 11:00:00,FIC Trading,2222926.36,2706366.96,-483440.6000000001
2026-05-25 12:00:00,FIC Trading,1681573.2,2313627.23,-632054.03
2026-05-25 13:00:00,FIC Trading,4587162.4,4791486.98,-204324.58000000007
2026-05-25 14:00:00,FIC Trading,3466485.52,6789370.48,-3322884.9600000004
2026-05-25 15:00:00,FIC Trading,28143750.16,9513849.23,18629900.93
2026-05-25 16:00:00,FIC Trading,5244652.47,8393256.09,-3148603.62
2026-05-25 17:00:00,FIC Trading,4523022.97,5148709.1,-625686.1299999999
2026-05-25 18:00:00,FIC Trading,5158281.76,2885259.22,2273022.5399999996
2026-05-25 19:00:00,FIC Trading,9652381.96,4159484.98,5492896.98
2026-05-25 20:00:00,FIC Trading,5883884.11,5668452.29,215431.8200000003
2026-05-25 21:00:00,FIC Trading,6998492.05,3941190.88,3057301.17
2026-05-25 22:00:00,FIC Trading,3589427.77,1616382.2,1973045.57
2026-05-25 23:00:00,FIC Trading,1303630.34,1332813.98,-29183.639999999898
2026-05-26 00:00:00,FIC Trading,232019.82,270935.77,-38915.95000000001
2026-05-26 01:00:00,FIC Trading,203463.19,150183.94,53279.25
2026-05-26 02:00:00,FIC Trading,161167.88,220596.06,-59428.17999999999
2026-05-26 03:00:00,FIC Trading,157586.38,225168.5,-67582.12
2026-05-26 04:00:00,FIC Trading,269087.14,260487.53,8599.610000000015
2026-05-26 05:00:00,FIC Trading,290151.53,207700.29,82451.24000000002
2026-05-26 06:00:00,FIC Trading,625750.66,462108.35,163642.31000000006
2026-05-26 07:00:00,FIC Trading,3008199.65,2932572.84,75626.81000000006
2026-05-26 08:00:00,FIC Trading,5086526.05,3271332.53,1815193.52
2026-05-26 09:00:00,FIC Trading,5271426.37,6860630.0,-1589203.63
2026-05-26 10:00:00,FIC Trading,4997694.67,5020059.85,-22365.179999999702
2026-05-26 11:00:00,FIC Trading,3473752.56,2560450.68,913301.8799999999
2026-05-26 12:00:00,FIC Trading,1243589.9,1993717.02,-750127.1200000001
2026-05-26 13:00:00,FIC Trading,3768701.93,6285838.12,-2517136.19
2026-05-26 14:00:00,FIC Trading,6361538.95,3800545.84,2560993.1100000003
2026-05-26 15:00:00,FIC Trading,6174437.96,11230525.55,-5056087.590000001
2026-05-26 16:00:00,FIC Trading,6008327.82,22055760.79,-16047432.969999999
2026-05-26 17:00:00,FIC Trading,2472106.75,7070158.66,-4598051.91
2026-05-26 18:00:00,FIC Trading,4005761.24,1853715.15,2152046.0900000003
2026-05-26 19:00:00,FIC Trading,3382398.18,12370663.25,-8988265.07
2026-05-26 20:00:00,FIC Trading,9466829.93,5471241.24,3995588.6899999995
2026-05-26 21:00:00,FIC Trading,27820313.26,7928386.13,19891927.130000003
2026-05-26 22:00:00,FIC Trading,2291716.61,3955987.49,-1664270.8800000004
2026-05-26 23:00:00,FIC Trading,1618928.49,902973.67,715954.82
2026-05-27 00:00:00,FIC Trading,163069.1,211606.14,-48537.04000000001
2026-05-27 01:00:00,FIC Trading,180121.62,179044.34,1077.2799999999988
2026-05-27 02:00:00,FIC Trading,123359.14,316155.33,-192796.19
2026-05-27 03:00:00,FIC Trading,370316.66,207086.22,163230.43999999997
2026-05-27 04:00:00,FIC Trading,459004.32,183502.85,275501.47
2026-05-27 05:00:00,FIC Trading,164628.81,366066.72,-201437.90999999997
2026-05-27 06:00:00,FIC Trading,543951.03,542227.48,1723.5500000000466
2026-05-27 07:00:00,FIC Trading,2442674.42,2178927.46,263746.95999999996
2026-05-27 08:00:00,FIC Trading,4555217.83,5809945.33,-1254727.5
2026-05-27 09:00:00,FIC Trading,7177516.53,5943993.27,1233523.2600000007
2026-05-27 10:00:00,FIC Trading,5265056.01,4737581.78,527474.2299999995
2026-05-27 11:00:00,FIC Trading,3006143.85,4574863.76,-1568719.9099999997
2026-05-27 12:00:00,FIC Trading,1271114.39,1699046.58,-427932.1900000002
2026-05-27 13:00:00,FIC Trading,3746846.74,3167460.09,579386.6500000004
2026-05-27 14:00:00,FIC Trading,4388663.48,6256826.9,-1868163.42
2026-05-27 15:00:00,FIC Trading,6976525.77,9688031.51,-2711505.74
2026-05-27 16:00:00,FIC Trading,14570784.2,4747464.11,9823320.09
2026-05-27 17:00:00,FIC Trading,3719420.62,5041024.87,-1321604.25
2026-05-27 18:00:00,FIC Trading,3154725.27,4144296.92,-989571.6499999999
2026-05-27 19:00:00,FIC Trading,7587440.37,2819502.06,4767938.3100000005
2026-05-27 20:00:00,FIC Trading,6370640.74,11750710.53,-5380069.789999999
2026-05-27 21:00:00,FIC Trading,5462477.91,8415709.82,-2953231.91
2026-05-27 22:00:00,FIC Trading,2777573.53,2045369.83,732203.6999999997
2026-05-27 23:00:00,FIC Trading,511903.39,710248.77,-198345.38
2026-05-28 00:00:00,FIC Trading,116325.22,259941.59,-143616.37
2026-05-28 01:00:00,FIC Trading,209303.24,145705.43,63597.81
2026-05-28 02:00:00,FIC Trading,257967.16,386894.92,-128927.75999999998
2026-05-28 03:00:00,FIC Trading,215687.03,203851.19,11835.839999999997
2026-05-28 04:00:00,FIC Trading,176114.79,431171.91,-255057.11999999997
2026-05-28 05:00:00,FIC Trading,271874.78,227290.25,44584.53000000003
2026-05-28 06:00:00,FIC Trading,645418.95,713674.27,-68255.32000000007
2026-05-28 07:00:00,FIC Trading,3130866.79,3809511.55,-678644.7599999998
2026-05-28 08:00:00,FIC Trading,7027445.68,4997562.48,2029883.1999999993
2026-05-28 09:00:00,FIC Trading,5978792.38,8186312.94,-2207520.5600000005
2026-05-28 10:00:00,FIC Trading,5391251.65,33774060.02,-28382808.370000005
2026-05-28 11:00:00,FIC Trading,17367805.31,2200569.5,15167235.809999999
2026-05-28 12:00:00,FIC Trading,2064436.8,1173441.51,890995.29
2026-05-28 13:00:00,FIC Trading,6245699.03,15859234.66,-9613535.629999999
2026-05-28 14:00:00,FIC Trading,6422565.58,8159382.01,-1736816.4299999997
2026-05-28 15:00:00,FIC Trading,12130973.85,9467874.61,2663099.24
2026-05-28 16:00:00,FIC Trading,4436166.78,9885262.42,-5449095.64
2026-05-28 17:00:00,FIC Trading,3427989.5,3943893.24,-515903.7400000002
2026-05-28 18:00:00,FIC Trading,1825439.94,2296619.01,-471179.06999999983
2026-05-28 19:00:00,FIC Trading,5749994.0,2314344.22,3435649.78
2026-05-28 20:00:00,FIC Trading,8158615.3,17110822.11,-8952206.809999999
2026-05-28 21:00:00,FIC Trading,2139648.57,6069270.92,-3929622.35
2026-05-28 22:00:00,FIC Trading,2990187.68,2839570.36,150617.3200000003
2026-05-28 23:00:00,FIC Trading,1332480.66,1159783.34,172697.31999999983
2026-05-29 00:00:00,FIC Trading,283398.57,145426.43,137972.14
2026-05-29 01:00:00,FIC Trading,153971.87,181713.98,-27742.110000000015
2026-05-29 02:00:00,FIC Trading,306717.85,441783.37,-135065.52000000002
2026-05-29 03:00:00,FIC Trading,234930.06,302406.04,-67475.97999999998
2026-05-29 04:00:00,FIC Trading,293072.44,187094.77,105977.67000000001
2026-05-29 05:00:00,FIC Trading,282986.99,197429.91,85557.07999999999
2026-05-29 06:00:00,FIC Trading,826948.69,619680.76,207267.92999999993
2026-05-29 07:00:00,FIC Trading,3514478.98,2189286.82,1325192.1600000001
2026-05-29 08:00:00,FIC Trading,5080240.39,11464842.98,-6384602.590000001
2026-05-29 09:00:00,FIC Trading,8015285.22,6968067.42,1047217.7999999998
